ma_code,ma_name,ma_level,ma_parent,ma_postal_code
6301112006,Handil Suruk,4,630111,70853
6301112007,Handil Gayam,4,630111,70853
6301112008,Handil Birayang Atas,4,630111,70853
6301112009,Handil Birayang Bawah,4,630111,70853
6301112010,Handil Maluka,4,630111,70853
6301112011,Handil Labuan Amas,4,630111,70853
6302,Kab. Kotabaru,2,63,
630201,Pulau Sembilan,3,6302,
6302012001,Labuan Barat,4,630201,72181
6302012002,Teluk Sungai,4,630201,72181
6302012003,Maradapan,4,630201,72181
6302012004,Tengah,4,630201,72181
6302012005,Tanjung Nyiur,4,630201,72181
630202,Pulau Laut Barat,3,6302,
6302022005,Lontar Selatan,4,630202,72153
6302022006,Lontar Timur,4,630202,72153
6302022007,Sebanti,4,630202,72153
6302022008,Sepagar,4,630202,72153
6302022009,Semaras,4,630202,72153
6302022012,Terangkeh,4,630202,72153
6302022015,Gemuruh,4,630202,72153
6302022017,Tapian Balai,4,630202,72153
6302022018,Lontar Utara,4,630202,72153
6302022021,Sumber Sari,4,630202,72153
6302022022,Subur Makmur,4,630202,72153
630203,Pulau Laut Selatan,3,6302,
6302032006,Teluk Sirih,4,630203,72157
6302032007,Sungai Bahim,4,630203,72157
6302032008,Tanjung Seloka,4,630203,72157
6302032009,Tanjung Serudung,4,630203,72157
6302032011,Alle-Alle,4,630203,72157
6302032013,Sungai Bulan,4,630203,72157
6302032015,Labuan Mas,4,630203,72157
6302032016,Tanjung Seloka Utara,4,630203,72157
630204,Pulau Laut Timur,3,6302,
6302042001,Batu Tunau,4,630204,72152
6302042002,Sejakah,4,630204,72152
6302042003,Bekambit,4,630204,72152
6302042004,Langkang Baru,4,630204,72152
6302042005,Langkang Lama,4,630204,72152
6302042006,Sungai Limau,4,630204,72152
6302042007,Berangas,4,630204,72152
6302042008,Tanjung Pengharapan,4,630204,72152
6302042009,Betung,4,630204,72152
6302042010,Teluk Mesjid,4,630204,72152
6302042011,Teluk Gosong,4,630204,72152
6302042012,Kulipak,4,630204,72152
6302042013,Karangsari Indah,4,630204,72152
6302042014,Bekambit Asri,4,630204,72152
630205,Pulau Sebuku,3,6302,
6302052001,Sekapung,4,630205,72155
6302052002,Kanibungan,4,630205,72155
6302052003,Mandin,4,630205,72155
6302052004,Serakaman,4,630205,72155
6302052005,Sungai Bali,4,630205,72155
6302052006,Balambus,4,630205,72155
6302052007,Rampa,4,630205,72155
6302052008,Ujung,4,630205,72155
630206,Pulaulaut Utara,3,6302,
6302061001,Kotabaru Hulu,4,630206,72114
6302062009,Megasari,4,630206,72114
6302062010,Sebelimbingan,4,630206,72114
6302062011,Stagen,4,630206,72114
6302062012,Rampa,4,630206,72114
6302062013,Sungai Taib,4,630206,72114
6302062014,Semayap,4,630206,72117
6302062015,Dirgahayu,4,630206,72116
6302062022,Gunung Ulin,4,630206,72114
6302062025,Gunung Sari,4,630206,72114
630207,Kelumpang Selatan,3,6302,
6302072004,Tanjung Pangga,4,630207,72160
6302072005,Pembelacanan,4,630207,72160
6302072006,Sungai Nipah,4,630207,72160
6302072007,Pantai,4,630207,72160
6302072009,Sangking Baru,4,630207,72160
6302072014,Suka Maju,4,630207,72160
6302072015,Sungai Kupang Jaya,4,630207,72160
6302072016,Pantai Baru,4,630207,72160
6302072017,Bumi Asih,4,630207,72160
630208,Kelumpang Hulu,3,6302,
6302082001,Cantung Kiri Hilir,4,630208,72162
6302082002,Karang Payau,4,630208,72162
6302082003,Banua Lawas,4,630208,72162
6302082004,Sungai Kupang,4,630208,72162
6302082005,Bangkalaan Melayu,4,630208,72162
6302082006,Bangkalaan Dayak,4,630208,72162
6302082007,Laburan,4,630208,72162
6302082008,Karang Liwar,4,630208,72162
6302082009,Mangkirana,4,630208,72162
6302082010,Sidomulyo,4,630208,72162
630209,Kelumpang Tengah,3,6302,
6302092001,Tanjung Batu,4,630209,72164
6302092002,Sungai Punggawa,4,630209,72164
6302092003,Tanah Rata,4,630209,72164
6302092004,Sebuli,4,630209,72164
6302092005,Sembilang,4,630209,72164
6302092006,Tamiang Bakung,4,630209,72164
6302092007,Sang-Sang,4,630209,72164
6302092011,Sungai Pinang,4,630209,72164
6302092012,Tanjung Selayar,4,630209,72164
6302092013,Senakin Seberang,4,630209,72164
6302092014,Senakin,4,630209,72164
6302092016,Tebing Tinggi,4,630209,72164
6302092017,Geronggang,4,630209,72164
630210,Kelumpang Utara,3,6302,
6302102001,Sungai Hanyar,4,630210,72165
6302102002,Sungai Seluang,4,630210,72165
6302102003,Pudi,4,630210,72165
6302102004,Mangga,4,630210,72165
6302102005,Wilas,4,630210,72165
6302102006,Pudi Seberang,4,630210,72165
6302102007,Sulangkit,4,630210,72165
630211,Pamukan Selatan,3,6302,
6302112001,Sekandis,4,630211,72168
6302112002,Gunung Calang,4,630211,72168
6302112003,Talusi,4,630211,72168
6302112004,Sakalimau,4,630211,72168
6302112005,Tanjung Samalantakan,4,630211,72168
6302112006,Sakadoyan,4,630211,72168
6302112007,Rampa Cengal,4,630211,72168
6302112008,Sesulung,4,630211,72168
6302112009,Pondok Labu,4,630211,72168
6302112010,Mulyodadi,4,630211,72168
6302112011,Sukadana,4,630211,72168
630212,Sampanahan,3,6302,
6302122001,Sepapah,4,630212,72166
6302122002,Sungai Betung,4,630212,72166
6302122003,Basuang,4,630212,72166
6302122004,Gunung Batu Besar,4,630212,72166
6302122005,Sampanahan,4,630212,72166
6302122006,Rampa Manunggul,4,630212,72166
6302122007,Papaan,4,630212,72166
6302122008,Sampanahan Hilir,4,630212,72166
6302122009,Banjarsari,4,630212,72166
6302122010,Sukamaju,4,630212,72166
630213,Pamukan Utara,3,6302,
6302132002,Bepara,4,630213,72169
6302132004,Betung,4,630213,72169
6302132005,Sekayu Baru,4,630213,72169
6302132006,Bakau,4,630213,72169
6302132007,Binturung,4,630213,72169
6302132008,Harapan Baru,4,630213,72169
6302132009,Balaimea,4,630213,72169
6302132010,Tamiang,4,630213,72169
6302132011,Kalian,4,630213,72169
6302132012,Mulyoharjo,4,630213,72169
6302132013,Pamukan Indah,4,630213,72169
6302132014,Wonorejo,4,630213,72169
6302132015,Lintang Jaya,4,630213,72169
630214,Hampang,3,6302,
6302142001,Hampang,4,630214,72163
6302142002,Cantung Kiri Hulu,4,630214,72163
6302142003,Cantung Kanan,4,630214,72163
6302142004,Muara Orie,4,630214,72163
6302142005,Lalapin,4,630214,72163
6302142006,Peramasan Dua Kali Sanga,4,630214,72163
6302142007,Limbur,4,630214,72163
6302142008,Hulu Sampanahan,4,630214,72163
6302142009,Limbungan,4,630214,72163
630215,Sungai Durian,3,6302,
6302152001,Buluh Kuning,4,630215,72167
6302152002,Gendang Timburu,4,630215,72167
6302152004,Manunggal Lama,4,630215,72167
6302152006,Rantau Buda,4,630215,72167
6302152007,Manunggul Baru,4,630215,72167
6302152008,Terombong Sari,4,630215,72167
6302152009,Rantau Jaya,4,630215,72167
630216,Pulau Laut Tengah,3,6302,
6302162001,Semisir,4,630216,72156
6302162002,Sungai Pasir,4,630216,72156
6302162003,Mekarpura,4,630216,72156
6302162004,Selaru,4,630216,72156
6302162005,Sungup Kanan,4,630216,72156
6302162006,Pantai Baru,4,630216,72156
6302162007,Salino,4,630216,72156
630217,Kelumpang Hilir,3,6302,
6302172001,Serongga,4,630217,72161
6302172002,Tarjun,4,630217,72161
6302172003,Langadai,4,630217,72161
6302172004,Pulau Panci,4,630217,72161
6302172005,Pelajau Baru,4,630217,72161
6302172006,Tegal Rejo,4,630217,72161
6302172007,Mandala,4,630217,72161
6302172008,Telagasari,4,630217,72161
6302172009,Sahapi,4,630217,72161
630218,Kelumpang Barat,3,6302,
6302182001,Siayuh,4,630218,72164
6302182002,Bungkukan,4,630218,72164
6302182003,Batang Kulur,4,630218,72164
6302182004,Tanjung Sari,4,630218,72164
6302182005,Magalau Hilir,4,630218,72167
6302182006,Magalau Hulu,4,630218,72167
630219,Pamukan Barat,3,6302,
6302192001,Sengayam,4,630219,72169
6302192002,Mayang Sari,4,630219,72169
6302192003,Marga Jaya,4,630219,72169
6302192004,Mangka,4,630219,72169
6302192005,Batuah,4,630219,72169
630220,Pulau Laut Kepulauan,3,6302,
6302202001,Tanjung Lalak Utara,4,630220,72154
6302202002,Tanjung Lalak Selatan,4,630220,72154
6302202003,Pulau Kerayaan,4,630220,72154
6302202004,Kerayaan Utara,4,630220,72154
6302202005,Pulau Kerasian,4,630220,72154
6302202006,Pulau Kerumputan,4,630220,72154
6302202007,Teluk Aru,4,630220,72154
6302202008,Teluk Kemuning,4,630220,72154
6302202009,Oka-Oka,4,630220,72154
630221,Pulau Laut Tanjung Selayar,3,6302,
6302212001,Tanjung Pelayar,4,630221,72151
6302212002,Tanjung Sungkai,4,630221,72151
6302212003,Tanjung Tengah,4,630221,72151
6302212004,Tanjung Kunyit,4,630221,72151
6302212005,Teluk Tamiang,4,630221,72151
6302212006,Gosong Panjang,4,630221,72151
6302212007,Kampung Baru,4,630221,72151
6302212008,Tata Mekar,4,630221,72151
6302212009,Bandar Raya,4,630221,72151
6302212010,Bangun Rejo,4,630221,72151
630222,Pulaulaut Sigam,3,6302,
6303,Kab. Banjar,2,63,
630301,Aluh Aluh,3,6303,
6303012001,Bakambat,4,630301,70655
6303012002,Tanipah,4,630301,70655
6303012009,Pemurus,4,630301,70655
6303012010,Simpang Warga,4,630301,70655
6303012011,Bunipah,4,630301,70655
6303012012,Aluh Aluh Besar,4,630301,70655
6303012013,Aluh Aluh Kecil,4,630301,70655
6303012014,Podok,4,630301,70655
6303012015,Handil Bujur,4,630301,70655
6303012016,Kuin Besar,4,630301,70655
6303012017,Terapu,4,630301,70655
6303012019,Labat Muara,4,630301,70655
6303012022,Pulantan,4,630301,70655
6303012024,Aluh Aluh Kecil Muara,4,630301,70655
6303012026,Simpang Warga Dalam,4,630301,70655
6303012027,Kuin Kecil,4,630301,70655
6303012028,Handil Baru,4,630301,70655
6303012030,Balimau,4,630301,70655
6303012031,Sungai Musang,4,630301,70655
630302,Kertak Hanyar,3,6303,
6303021001,Kertak Hanyar I,4,630302,70654
6303021008,Manarap Lama,4,630302,70654
6303021015,Mandarsari,4,630302,70654
6303022005,Pemangkih Laut,4,630302,70654
6303022006,Simpang Empat,4,630302,70654
6303022007,Sungai Lakum,4,630302,70654
6303022009,Manarap Baru,4,630302,70654
6303022010,Kertak Hanyar Ii,4,630302,70654
6303022014,Pasar Kamis,4,630302,70654
6303022016,Manarap Tengah,4,630302,70654
6303022017,Belayung Baru,4,630302,70654
6303022021,Banua Hanyar,4,630302,70654
6303022022,Mekar Raya,4,630302,70654
630303,Gambut,3,6303,
6303031001,Gambut,4,630303,70652
6303031014,Gambut Barat,4,630303,70652
6303032002,Sungai Kupang,4,630303,70652
6303032003,Guntung Papuyu,4,630303,70652
6303032004,Makmur,4,630303,70652
6303032005,Tambak Sirang Darat,4,630303,70652
6303032006,Tambak Sirang Laut,4,630303,70652
6303032007,Malintang,4,630303,70652
6303032008,Kayu Bawang,4,630303,70652
6303032009,Banyu Hirang,4,630303,70652
6303032010,Guntung Ujung,4,630303,70652
6303032011,Tambak Sirang Baru,4,630303,70652
6303032012,Malintang Baru,4,630303,70652
6303032013,Keladan Baru,4,630303,70652
630304,Sungai Tabuk,3,6303,
6303041001,Sungai Lulut,4,630304,70653
6303042002,Sungai Bakung,4,630304,70653
6303042003,Sungai Tandipah,4,630304,70653
6303042004,Lok Baintan,4,630304,70653
6303042005,Gudang Hirang,4,630304,70653
6303042006,Sungai Pinang,4,630304,70653
6303042007,Pembantanan,4,630304,70653
6303042008,Pemakuan,4,630304,70653
6303042009,Sungai Tabuk Kota,4,630304,70653
6303042010,Sungai Tabuk Keramat,4,630304,70653
6303042011,Lok Buntar,4,630304,70653
6303042012,Gudang Tengah,4,630304,70653
6303042013,Pejambuan,4,630304,0
6303042014,Keliling Benteng Ilir,4,630304,70653
6303042015,Sungai Pinang Baru,4,630304,70653
6303042016,Paku Alam,4,630304,70653
6303042017,Lok Baintan Dalam,4,630304,70653
6303042018,Pematang Panjang,4,630304,70653
6303042019,Sungai Bangkal,4,630304,70653
6303042020,Tajau Landung,4,630304,70653
6303042021,Abumbun Jaya,4,630304,70653
630305,Martapura,3,6303,
6303051001,Keraton,4,630305,70611
6303051002,Jawa,4,630305,70614
6303051003,Pasayangan,4,630305,70619
6303051004,Murung Keraton,4,630305,70616
6303051005,Sungai Paring,4,630305,71213
6303051055,Tanjung Rema Darat,4,630305,70613
6303051059,Sekumpul,4,630305,70619
6303052009,Sungai Sipai,4,630305,70612
6303052010,Pasayangan Selatan,4,630305,70619
6303052011,Tanjung Rema,4,630305,0
6303052012,Bincau,4,630305,70619
6303052013,Murung Kenanga,4,630305,70617
6303052015,Tunggul Irang,4,630305,70615
6303052016,Tambak Baru,4,630305,70619
6303052034,Cindai Alus,4,630305,70612
6303052036,Tungkaran,4,630305,70619
6303052037,Tambak Baru Ulu,4,630305,70619
6303052040,Bincau Muara,4,630305,70619
6303052042,Tunggul Irang Ilir,4,630305,70615
6303052043,Tunggul Irang Ulu,4,630305,70615
6303052051,Labuan Tabu,4,630305,70619
6303052052,Indra Sari,4,630305,70619
6303052054,Jawa Laut,4,630305,70615
6303052056,Pasayangan Utara,4,630305,70619
6303052057,Pasayangan Barat,4,630305,70619
6303052058,Tambak Baru Ilir,4,630305,70619
630306,Karang Intan,3,6303,
6303062001,Kiram,4,630306,70661
6303062002,Mandiangin Barat,4,630306,70661
6303062003,Karang Intan,4,630306,70661
6303062004,Pandak Daun,4,630306,70661
6303062005,Jingah Habang Hulu,4,630306,70661
6303062006,Mali Mali,4,630306,70661
6303062007,Lok Tangga,4,630306,70661
6303062008,Lihung,4,630306,70661
6303062009,Bi Ih,4,630306,70661
6303062010,Penyambaran,4,630306,70661
6303062011,Sungai Alang,4,630306,70661
6303062012,Sungai Asam,4,630306,70661
6303062013,Mandikapau Timur,4,630306,70661
6303062014,Awang Bangkal Barat,4,630306,70661
6303062015,Awang Bangkal Timur,4,630306,70661
6303062016,Sungai Besar,4,630306,70661
6303062017,Mandiangin Timur,4,630306,70661
6303062018,Pasar Lama,4,630306,70661
6303062019,Jingah Habang Ilir,4,630306,70661
6303062020,Sungai Arfat,4,630306,70661
6303062021,Padang Panjang,4,630306,70661
6303062022,Sungai Landas,4,630306,70661
6303062023,Abirau,4,630306,70661
6303062024,Pulau Nyiur,4,630306,70661
6303062025,Mandi Kapau Barat,4,630306,70661
6303062026,Balau,4,630306,70661
630307,Astambul,3,6303,
6303072001,Pingaran,4,630307,70670
6303072002,Jati Baru,4,630307,70670
6303072003,Pasar Jati,4,630307,70670
6303072004,Danau Salak,4,630307,70670
6303072005,Tambak Danau,4,630307,70670
6303072006,Kaliukan,4,630307,70670
6303072007,Sungai Alat,4,630307,70670
6303072008,Pingaran Ulu,4,630307,70670
6303072009,Astambul Kota,4,630307,70670
6303072010,Astambul Seberang,4,630307,70670
6303072011,Sungai Tuan Ulu,4,630307,70670
6303072012,Benua Anyar Sungai Tuan,4,630307,70670
6303072013,Kelampaian Ilir,4,630307,70670
6303072014,Kelampaian Ulu,4,630307,70670
6303072015,Limamar,4,630307,70670
6303072016,Lok Gabang,4,630307,70670
6303072017,Pematang Hambawang,4,630307,70670
6303072018,Kelampaian Tengah,4,630307,70670
6303072019,Tambangan,4,630307,70670
6303072020,Benua Anyar Danau Salak,4,630307,70670
6303072021,Sungai Tuan Ilir,4,630307,70670
6303072022,Munggu Raya,4,630307,70670
630308,Simpang Empat,3,6303,
6303082005,Paku,4,630308,70673
6303082006,Simpang Empat,4,630308,70673
6303082007,Lok Cantung,4,630308,70673
6303082008,Tanah Intan,4,630308,70673
6303082009,Sungai Raya,4,630308,70673
6303082010,Sungkai,4,630308,70673
6303082011,Sungai Langsat,4,630308,70673
6303082014,Lawiran,4,630308,70673
6303082017,Batu Balian,4,630308,70673
6303082018,Cabi,4,630308,70673
6303082019,Berkat Mulya,4,630308,70673
6303082021,Sungai Baru,4,630308,70673
6303082022,Paring Tali,4,630308,70673
6303082025,Pasar Lama,4,630308,70673
6303082026,Sungai Tabuk,4,630308,70653
630309,Pengarom,3,6303,
6303092001,Maniapun,4,630309,70674
6303092002,Lok Tunggul,4,630309,70674
6303092003,Lobang Baru,4,630309,70674
6303092004,Pengaron,4,630309,70674
6303092005,Benteng,4,630309,70674
6303092006,Ati'Im,4,630309,70674
6303092007,Alimukim,4,630309,70674
6303092008,Panyiuran,4,630309,70674
6303092009,Antaraku,4,630309,70674
6303092010,Mangkauk,4,630309,70674
6303092015,Kertak Empat,4,630309,70674
6303092018,Lumpangi,4,630309,70674
630310,Sungai Pinang,3,6303,
6303102001,Kupang Rejo,4,630310,70678
6303102002,Sungai Pinang,4,630310,70678
6303102003,Kahelaan,4,630310,70678
6303102004,Rantau Nangka,4,630310,70678
6303102005,Rantau Bakula,4,630310,70678
6303102006,Belimbing Lama,4,630310,70678
6303102010,Sumber Baru,4,630310,70678
6303102011,Belimbing Baru,4,630310,70678
6303102012,Pakutik,4,630310,70678
6303102013,Sumber Harapan,4,630310,70678
6303102015,Hakim Makmur,4,630310,70678
630311,Aranio,3,6303,
6303112001,Tiwingan Lama,4,630311,70671
6303112002,Kalaan,4,630311,70671
6303112003,Benua Riam,4,630311,70671
6303112004,Bunglai,4,630311,70671
6303112005,Apuai,4,630311,70671
6303112006,Rantau Bujur,4,630311,70671
6303112007,Artain,4,630311,70671
6303112008,Rantau Balai,4,630311,70671
6303112009,Tiwingan Baru,4,630311,70671
6303112010,Belangian,4,630311,70671
6303112011,Aranio,4,630311,70671
6303112012,Pa'Au,4,630311,70671
630312,Mataraman,3,6303,
6303122001,Baru,4,630312,70672
6303122002,Bawahan Pasar,4,630312,70672
6303122003,Bawahan Seberang,4,630312,70672
6303122004,Pematang Danau,4,630312,70672
6303122005,Surian,4,630312,70672
6303122006,Mataraman,4,630312,70672
6303122007,Simpang Tiga,4,630312,70672
6303122008,Bawahan Selan,4,630312,70672
6303122009,Takuti,4,630312,70672
6303122010,Pasiraman,4,630312,70672
6303122011,Lok Tamu,4,630312,70672
6303122012,Sungai Jati,4,630312,70672
6303122013,Mangkalawat,4,630312,70672
6303122014,Gunung Ulin,4,630312,70672
6303122015,Tanah Abang,4,630312,70672
630313,Beruntung Baru,3,6303,
6303132001,Pindahan Baru,4,630313,70656
6303132002,Handil Purai,4,630313,70656
6303132003,Kampung Baru,4,630313,70656
6303132004,Lawahan,4,630313,70656
6303132005,Babirik,4,630313,70656
6303132006,Jambu Burung,4,630313,70656
6303132007,Tambak Padi,4,630313,70656
6303132008,Haur Kuning,4,630313,70656
6303132009,Jambu Raya,4,630313,70656
6303132010,Rumpiang,4,630313,70656
6303132011,Salat Makmur,4,630313,70656
6303132012,Muara Halayung,4,630313,70656
630314,Martapura Barat,3,6303,
6303142001,Teluk Selong,4,630314,70618
6303142002,Sungai Batang,4,630314,70618
6303142003,Sungai Batang Ilir,4,630314,70618
6303142004,Sungai Ranggas,4,630314,70618
6303142005,Penggalaman,4,630314,70618
6303142006,Keliling Benteng Ulu,4,630314,70618
6303142007,Antasan Sutun,4,630314,70618
6303142008,Sungai Ranggas Ulu,4,630314,70618
6303142009,Sungai Ranggas Hambuku,4,630314,70618
6303142010,Keliling Benteng Tengah,4,630314,70618
6303142011,Teluk Selong Ulu,4,630314,70618
6303142012,Tangkas,4,630314,70618
6303142013,Sungai Ranggas Tengah,4,630314,70618
630315,Martapura Timur,3,6303,
6303152001,Pekauman,4,630315,70617
6303152002,Keramat,4,630315,70617
6303152003,Antasan Senor,4,630315,70617
6303152004,Tambak Anyar,4,630315,70617
6303152005,Melayu,4,630315,70617
6303152006,Melayu Ilir,4,630315,70617
6303152007,Akar Begantung Ulu,4,630315,70617
6303152008,Dalam Pagar,4,630315,70617
6303152009,Tambak Anyar Ulu,4,630315,70617
6303152010,Pematang Baru,4,630315,70617
6303152011,Melayu Tengah,4,630315,70617
6303152012,Akar Baru,4,630315,70617
6303152013,Dalam Pagar Ulu,4,630315,70617
6303152014,Pekauman Ulu,4,630315,70617
6303152015,Mekar,4,630315,70617
6303152016,Tambak Anyar Ilir,4,630315,70617
6303152017,Sungai Kitano,4,630315,70617
6303152018,Keramat Baru,4,630315,70617
6303152019,Pekauman Dalam,4,630315,70617
6303152020,Antasan Senor Ilir,4,630315,70617
630316,Sambung Makmur,3,6303,
6303162001,Madurejo,4,630316,70677
6303162002,Baliangin,4,630316,70677
6303162003,Gunung Batu,4,630316,70677
6303162004,Batang Banyu,4,630316,70677
6303162005,Sungai Lurus,4,630316,70677
6303162006,Batu Tanam,4,630316,70677
6303162007,Pasar Baru,4,630316,70677
630317,Paramasan,3,6303,
6303172001,Paramasan Atas,4,630317,70675
6303172002,Paramasan Bawah,4,630317,70675
6303172003,Remo,4,630317,70675
6303172004,Angkipih,4,630317,70675
630318,Telaga Bauntung,3,6303,
6303182001,Rantau Bujur,4,630318,70673
6303182002,Lok Tanah,4,630318,70673
6303182003,Telaga Baru,4,630318,70673
6303182004,Rampah,4,630318,70673
630319,Tatah Makmur,3,6303,
6303192001,Tatah Bangkal,4,630319,70650
6303192002,Bangkal Tengah,4,630319,70650
6303192003,Layap Baru,4,630319,70650
6303192004,Tatah Layap,4,630319,70650
6303192005,Mekar Sari,4,630319,70650
6303192006,Pandan Sari,4,630319,70650
6303192007,Tampang Awang,4,630319,70650
6303192008,Pemangkih Darat,4,630319,70650
6303192009,Pemangkih Baru,4,630319,70650
6303192010,Pemangkih Tengah,4,630319,70650
6303192011,Tatah Jaruju,4,630319,70650
6303192012,Jaruju Laut,4,630319,70650
6303192013,Thaibah Raya,4,630319,70650
630320,Cintapuri Darussalam,3,6303,
6303202001,Keramat Mina,4,630320,70676
6303202002,Garis Hanyar,4,630320,70676
6303202003,Cintapuri,4,630320,70676
6303202004,Surian Hanyar,4,630320,70676
6303202005,Benua Anyar,4,630320,70676
6303202006,Alalak Padang,4,630320,70676
6303202007,Makmur Karya,4,630320,70676
6303202008,Simpang Lima,4,630320,70676
6303202009,Karya Makmur,4,630320,70676
6303202010,Sindang Jaya,4,630320,70676
6303202011,Sumber Sari,4,630320,70676
6304,Kab. Barito Kuala,2,63,
630401,Tabunganen,3,6304,
6304012001,Kuala Lupak,4,630401,70567
6304012002,Sungai Telan Besar,4,630401,70567
